row	column	value	formula
635	A635	6	
635	B635	-914156	=B634+H634-O634-P634-Q634+R634-S634+T634
635	C635	0	=ЗакПро!AA631
635	D635	0	=ЗакПро!AB631
635	E635	0	=ЗакПро!AC631
635	F635	0	=ЗакПро!AD631
635	G635	0	=SUM(C635:D635)
635	H635	0	=SUM(E635:F635)
635	I635	-	=IFERROR((E635-C635)/C635*100,"-")
635	J635	-	=IFERROR((F635-D635)/D635*100,"-")
635	K635	-	=IFERROR((H635-G635)/G635*100,"-")
635	L635	0	=H635-G635
635	O635	0	=M635+N635
635	AD635	0	=SUM(U635:AC635)
635	AH635	0	=N635-N635-(N635*0.02)
635	AI635	0	=L635-L635-(L635*0.12)
635	AP635	0	=(AD635-AD635-(AD635*0.22))+(AN635-AN635-(AN635*0.22))+(AO635-AO635-(AO635*0.22))
636	A636	7	
636	B636	-914156	=B635+H635-O635-P635-Q635+R635-S635+T635
636	C636	0	=ЗакПро!AF631
636	D636	0	=ЗакПро!AG631
636	E636	0	=ЗакПро!AH631
636	F636	0	=ЗакПро!AI631
636	G636	0	=SUM(C636:D636)
636	H636	0	=SUM(E636:F636)
636	I636	-	=IFERROR((E636-C636)/C636*100,"-")
636	J636	-	=IFERROR((F636-D636)/D636*100,"-")
636	K636	-	=IFERROR((H636-G636)/G636*100,"-")
636	L636	0	=H636-G636
636	O636	0	=M636+N636
636	AD636	0	=SUM(U636:AC636)
636	AH636	0	=N636-N636-(N636*0.02)
636	AI636	0	=L636-L636-(L636*0.12)
636	AP636	0	=(AD636-AD636-(AD636*0.22))+(AN636-AN636-(AN636*0.22))+(AO636-AO636-(AO636*0.22))
637	A637	8	
637	B637	-914156	=B636+H636-O636-P636-Q636+R636-S636+T636
637	C637	0	=ЗакПро!AK631
637	D637	0	=ЗакПро!AL631
637	E637	0	=ЗакПро!AM631
637	F637	0	=ЗакПро!AN631
637	G637	0	=SUM(C637:D637)
637	H637	0	=SUM(E637:F637)
637	I637	-	=IFERROR((E637-C637)/C637*100,"-")
637	J637	-	=IFERROR((F637-D637)/D637*100,"-")
637	K637	-	=IFERROR((H637-G637)/G637*100,"-")
637	L637	0	=H637-G637
637	O637	0	=M637+N637
637	AD637	0	=SUM(U637:AC637)
637	AH637	0	=N637-N637-(N637*0.02)
637	AI637	0	=L637-L637-(L637*0.12)
637	AP637	0	=(AD637-AD637-(AD637*0.22))+(AN637-AN637-(AN637*0.22))+(AO637-AO637-(AO637*0.22))
638	A638	9	
638	B638	-914156	=B637+H637-O637-P637-Q637+R637-S637+T637
638	C638	0	=ЗакПро!AP631
638	D638	0	=ЗакПро!AQ631
638	E638	0	=ЗакПро!AR631
638	F638	0	=ЗакПро!AS631
638	G638	0	=SUM(C638:D638)
638	H638	0	=SUM(E638:F638)
638	I638	-	=IFERROR((E638-C638)/C638*100,"-")
638	J638	-	=IFERROR((F638-D638)/D638*100,"-")
638	K638	-	=IFERROR((H638-G638)/G638*100,"-")
638	L638	0	=H638-G638
638	O638	0	=M638+N638
638	AD638	0	=SUM(U638:AC638)
638	AH638	0	=N638-N638-(N638*0.02)
638	AI638	0	=L638-L638-(L638*0.12)
638	AP638	0	=(AD638-AD638-(AD638*0.22))+(AN638-AN638-(AN638*0.22))+(AO638-AO638-(AO638*0.22))
639	A639	10	
639	B639	-914156	=B638+H638-O638-P638-Q638+R638-S638+T638
639	C639	0	=ЗакПро!AU631
639	D639	0	=ЗакПро!AV631
639	E639	0	=ЗакПро!AW631
639	F639	0	=ЗакПро!AX631
639	G639	0	=SUM(C639:D639)
639	H639	0	=SUM(E639:F639)
639	I639	-	=IFERROR((E639-C639)/C639*100,"-")
639	J639	-	=IFERROR((F639-D639)/D639*100,"-")
639	K639	-	=IFERROR((H639-G639)/G639*100,"-")
639	L639	0	=H639-G639
639	O639	0	=M639+N639
639	AD639	0	=SUM(U639:AC639)
639	AH639	0	=N639-N639-(N639*0.02)
639	AI639	0	=L639-L639-(L639*0.12)
639	AP639	0	=(AD639-AD639-(AD639*0.22))+(AN639-AN639-(AN639*0.22))+(AO639-AO639-(AO639*0.22))
640	A640	11	
640	B640	-914156	=B639+H639-O639-P639-Q639+R639-S639+T639
640	C640	0	=ЗакПро!AZ631
640	D640	0	=ЗакПро!BA631
640	E640	0	=ЗакПро!BB631
640	F640	0	=ЗакПро!BC631
640	G640	0	=SUM(C640:D640)
640	H640	0	=SUM(E640:F640)
640	I640	-	=IFERROR((E640-C640)/C640*100,"-")
640	J640	-	=IFERROR((F640-D640)/D640*100,"-")
640	K640	-	=IFERROR((H640-G640)/G640*100,"-")
640	L640	0	=H640-G640
640	O640	0	=M640+N640
640	AD640	0	=SUM(U640:AC640)
